city,month_num,month,weekday_num,weekday,avg_price,availability_rate
losangeles,9,Sep,4,Fri,148.0,0.5423006695069994
losangeles,9,Sep,5,Sat,148.0,0.6539162112932605
losangeles,9,Sep,6,Sun,148.0,0.5630712979890311
losangeles,10,Oct,0,Mon,148.0,0.6526508226691042
losangeles,10,Oct,1,Tue,148.0,0.5630712979890311
losangeles,10,Oct,2,Wed,148.0,0.5758683729433273
losangeles,10,Oct,3,Thu,148.0,0.5897903372835005
losangeles,10,Oct,4,Fri,148.0,0.5861440291704649
losangeles,10,Oct,5,Sat,148.0,0.5602189781021898
losangeles,10,Oct,6,Sun,148.0,0.5440729483282675
losangeles,11,Nov,0,Mon,148.0,0.585232452142206
losangeles,11,Nov,1,Tue,148.0,0.5611313868613139
losangeles,11,Nov,2,Wed,148.0,0.5440729483282675
losangeles,11,Nov,3,Thu,148.0,0.6526508226691042
losangeles,11,Nov,4,Fri,148.0,0.5648994515539305
losangeles,11,Nov,5,Sat,148.0,0.5758683729433273
losangeles,11,Nov,6,Sun,148.0,0.585232452142206
losangeles,12,Dec,0,Mon,148.0,0.5795246800731262
losangeles,12,Dec,1,Tue,148.0,0.5897903372835005
losangeles,12,Dec,2,Wed,148.0,0.5834092980856882
losangeles,12,Dec,3,Thu,148.0,0.5593065693430657
losangeles,12,Dec,4,Fri,148.0,0.5465045592705167
losangeles,12,Dec,5,Sat,148.0,0.6526508226691042
losangeles,12,Dec,6,Sun,148.0,0.5575868372943327
nashville,1,Jan,0,Mon,191.6934306569343,0.7116788321167883
nashville,1,Jan,1,Tue,191.6934306569343,0.7445255474452555
nashville,1,Jan,2,Wed,191.6934306569343,0.5967153284671532
nashville,1,Jan,3,Thu,191.6934306569343,0.6368613138686131
nashville,1,Jan,4,Fri,191.6934306569343,0.6399026763990268
nashville,1,Jan,5,Sat,191.6934306569343,0.6687956204379562
nashville,1,Jan,6,Sun,191.6934306569343,0.7645985401459854
